data,trip_creation_time,route_schedule_uuid,route_type,trip_uuid,source_center,source_name,destination_center,destination_name,od_start_time,od_end_time,start_scan_to_end_scan,is_cutoff,cutoff_factor,cutoff_timestamp,actual_distance_to_destination,actual_time,osrm_time,osrm_distance,factor,segment_actual_time,segment_osrm_time,segment_osrm_distance,segment_factor
training,2018-09-24 18:12:34.831256,thanos::sroute:1a6e5ba3-fdca-4de9-9225-f796b5d28c3a,FTL,trip-153781275483098963,IND126112AAA,Safidon_HatRDDPP_D (Haryana),IND131028AAB,Sonipat_Kundli_H (Haryana),2018-09-25 07:48:38.213510,2018-09-25 13:20:28.949905,331.0,True,22,2018-09-25 12:38:51,22.4599580473636,30.0,21.0,25.0857,1.4285714285714286,30.0,21.0,25.0857,1.4285714285714286
training,2018-09-21 02:47:12.635934,thanos::sroute:2bfa1b7a-b56e-4482-b96e-7cf93619e9cb,Carting,trip-153749803263567875,IND600056AAB,MAA_Poonamallee_HB (Tamil Nadu),IND600110AAA,Chennai_Madhavaram_L (Tamil Nadu),2018-09-21 02:47:12.635934,2018-09-21 07:46:22.009729,299.0,True,18,2018-09-21 05:19:25,21.08680151720445,42.0,23.0,23.327,1.826086956521739,14.0,10.0,11.2516,1.4
training,2018-09-12 04:07:32.576814,thanos::sroute:1c165ebe-bad3-49b8-9756-087ec45c873a,FTL,trip-153672525257659165,IND524101AAB,Gudur_Bngisheb_D (Andhra Pradesh),IND517501AAB,Tirupati_Balajicly_I (Andhra Pradesh),2018-09-12 09:27:04.057349,2018-09-12 12:14:55.674424,167.0,True,22,2018-09-12 11:23:26,22.39570503648129,46.0,24.0,27.5546,1.9166666666666667,46.0,24.0,27.5546,1.9166666666666667
test,2018-09-28 21:51:31.192653,thanos::sroute:f6d1ba62-76a2-4dba-83ec-3ac0803825aa,FTL,trip-153817149119240375,IND457226AAA,Jaora_RtlamNka_D (Madhya Pradesh),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),2018-09-29 08:19:35.306787,2018-09-29 17:37:52.549128,558.0,True,176,2018-09-29 12:52:17,176.73295475489113,277.0,151.0,214.0413,1.8344370860927155,25.0,16.0,23.7846,1.5625
test,2018-09-27 13:39:19.449937,thanos::sroute:d0fccde3-15ca-4434-ac51-949f8abd5aaf,Carting,trip-153805555944969520,IND500050AAA,Patancheru_Ameenpur_I (Telangana),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-27 13:39:19.449937,2018-09-27 18:20:25.216815,281.0,True,9,2018-09-27 14:50:40,9.372613743122445,18.0,9.0,12.9685,2.0,18.0,9.0,12.9685,2.0
test,2018-10-01 02:13:53.666158,thanos::sroute:e798a910-1f3b-4eab-8dca-a18ec32ffafe,FTL,trip-153836003366579207,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),2018-10-01 02:13:53.666158,2018-10-01 22:32:57.867019,1219.0,True,374,2018-10-01 10:20:25,378.9544675847496,717.0,392.0,539.0409000000001,1.8290816326530608,57.0,33.0,34.9968,1.7272727272727273
training,2018-09-22 02:05:33.835904,thanos::sroute:21dcaeeb-fa40-45f1-85e9-0b10815d794d,FTL,trip-153758193383565439,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND600056AAB,MAA_Poonamallee_HB (Tamil Nadu),2018-09-23 04:36:23.274498,2018-09-23 16:55:55.107933,739.0,True,154,2018-09-23 11:42:50,154.24605263755936,259.0,155.0,183.0428,1.6709677419354838,31.0,25.0,27.5148,1.24
training,2018-09-17 01:02:37.076375,thanos::sroute:cddde595-4764-4102-b5e2-2687cde064fa,FTL,trip-153714615707596721,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND712311AAA,Kolkata_Dankuni_HB (West Bengal),2018-09-17 01:02:37.076375,2018-09-18 15:14:00.666236,2291.0,True,814,2018-09-17 18:11:19,816.4735625443667,1162.0,671.0,925.7761,1.7317436661698955,23.0,18.0,25.5669,1.2777777777777777
test,2018-10-03 17:46:03.409692,thanos::sroute:0456b740-1dad-4929-bbe0-87d8843f5a10,FTL,trip-153858876340944305,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-10-03 17:46:03.409692,2018-10-06 19:46:59.723686,4440.0,True,88,2018-10-06 16:15:28,88.67787368396586,205.0,107.0,110.4393,1.9158878504672896,45.0,26.0,28.3109,1.7307692307692308
training,2018-09-26 12:26:41.654376,thanos::sroute:911f6f84-2799-473b-8702-b5e367630375,FTL,trip-153796480165411664,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-26 12:26:41.654376,2018-09-27 20:26:20.100998,1919.0,True,374,2018-09-27 11:56:53,374.0841536337432,509.0,309.0,424.4517,1.6472491909385114,59.0,19.0,27.0729,3.1052631578947367
training,2018-09-12 07:05:17.272458,thanos::sroute:390658c4-6a5e-46b9-b208-a07f9ee1ecf1,Carting,trip-153673591727224910,IND110037AAM,Delhi_Airport_H (Delhi),IND110020AAB,OK_RPC (Delhi),2018-09-12 07:05:17.272458,2018-09-12 11:28:21.862344,263.0,False,19,2018-09-12 08:41:24,19.84975371990104,94.0,27.0,28.2761,3.4814814814814814,2.0,1.0,1.5528,2.0
training,2018-09-16 00:58:59.833000,thanos::sroute:adfe08d8-90c1-4170-aea7-04ce5691b435,FTL,trip-153705953983273040,IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),IND211002AAB,Allahabad_Central_H_1 (Uttar Pradesh),2018-09-16 16:42:53.666302,2018-09-17 02:23:05.295342,580.0,True,22,2018-09-17 01:41:19,23.75526589157244,34.0,17.0,24.4796,2.0,34.0,17.0,24.4796,2.0
training,2018-09-22 03:26:20.215745,thanos::sroute:884f7550-53c2-48f7-a639-91e5b5d3a831,Carting,trip-153758678021538657,IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),IND560058AAB,Bengaluru_Peenya_IP (Karnataka),2018-09-22 03:26:20.215745,2018-09-22 05:38:56.033044,132.0,True,9,2018-09-22 05:21:23,9.333963843048204,13.0,15.0,11.585,0.8666666666666667,13.0,15.0,11.585,0.8666666666666667
training,2018-09-13 03:13:20.744796,thanos::sroute:dda6387a-ddd9-4e76-a23a-220c1124fa9b,Carting,trip-153680840074450129,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND121004AAB,FBD_Balabhgarh_DPC (Haryana),2018-09-13 03:13:20.744796,2018-09-13 06:32:10.144737,198.0,True,18,2018-09-13 05:45:25,21.160293740167948,44.0,28.0,24.272,1.5714285714285714,17.0,15.0,12.4928,1.1333333333333333
training,2018-09-21 18:32:41.364041,thanos::sroute:ef440d0b-5e79-4fe0-a7de-1cfa8c2d010c,FTL,trip-153755476136378416,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),2018-09-22 18:12:24.354392,2018-09-23 18:52:45.747481,1480.0,True,242,2018-09-23 08:57:52,243.1153685123157,504.0,217.0,307.90959999999995,2.3225806451612905,38.0,31.0,44.468300000000006,1.2258064516129032
training,2018-09-26 13:24:19.205398,thanos::sroute:9d80b949-2d55-4578-b0ee-881d4bfcc097,FTL,trip-153796825920516220,IND712311AAA,Kolkata_Dankuni_HB (West Bengal),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-26 13:24:19.205398,2018-09-28 02:54:18.934921,2249.0,True,154,2018-09-27 22:37:52,155.26867718997588,254.0,172.0,216.293,1.4767441860465116,34.0,82.0,83.0479,0.4146341463414634
training,2018-09-26 22:03:00.346582,thanos::sroute:65298ce5-d9ee-4614-80fe-0b619cfd3758,FTL,trip-153799938034632401,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND302014AAA,Jaipur_Hub (Rajasthan),2018-09-26 22:03:00.346582,2018-09-28 23:47:16.820679,2984.0,True,858,2018-09-27 21:44:49,859.313088544916,1545.0,791.0,1084.0872,1.9532237673830597,30.0,17.0,24.3636,1.7647058823529411
training,2018-09-19 02:50:13.410953,thanos::sroute:6fafdb7d-9527-42e7-bcc7-2ae9d31e4c34,FTL,trip-153732541341066089,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),2018-09-19 02:50:13.410953,2018-09-19 07:53:05.978445,302.0,True,66,2018-09-19 04:55:14,67.27286589287307,151.0,62.0,80.212,2.435483870967742,46.0,27.0,31.9333,1.7037037037037035
training,2018-09-22 01:16:21.439664,thanos::sroute:147ddb06-42e6-4598-ae86-6cb08624fb6b,Carting,trip-153757898143941433,IND335051AAA,RaisingNgr_BisnolDPP_D (Rajasthan),IND335513AAA,Hanumangarh_DC (Rajasthan),2018-09-22 06:31:02.662495,2018-09-22 10:15:12.777521,224.0,False,85,2018-09-22 06:31:02.662495,85.67928264020799,214.0,101.0,110.4233,2.118811881188119,48.0,4.0,3.9941,12.0
test,2018-09-27 22:41:50.285857,thanos::sroute:7d7c2e06-d535-48a0-81ab-4ae0189a3455,FTL,trip-153808811028561946,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND411033AAA,Pune_Tathawde_H (Maharashtra),2018-09-27 22:41:50.285857,2018-09-28 16:28:01.589530,1066.0,True,506,2018-09-28 00:56:38,506.36503703204687,887.0,435.0,580.0234,2.039080459770115,39.0,20.0,30.8957,1.95
training,2018-09-16 19:05:44.601295,thanos::sroute:48117ed8-ce82-41f4-9cd0-f065c1044d33,FTL,trip-153712474460100829,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND384205AAA,Mehsana_Panchot_IP (Gujarat),2018-09-16 19:05:44.601295,2018-09-16 23:39:04.171065,273.0,True,22,2018-09-16 23:09:56,22.111895230964976,23.0,24.0,25.0206,0.9583333333333334,23.0,24.0,25.0206,0.9583333333333334
training,2018-09-24 02:51:40.385840,thanos::sroute:f01c8bbd-655d-42ea-9abf-60d5040606ee,FTL,trip-153775750038541173,IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-25 06:36:06.594291,2018-09-25 19:51:45.366994,795.0,True,176,2018-09-25 14:32:49,176.92459399677546,312.0,163.0,212.7843,1.9141104294478528,51.0,19.0,26.8536,2.6842105263157894
training,2018-09-16 22:41:37.126585,thanos::sroute:c5f2ba2c-8486-4940-8af6-d1d2a6a37a00,Carting,trip-153713769712630062,IND627005AAA,Tirunelveli_VdkkuSrt_I (Tamil Nadu),IND628801AAA,Eral_Busstand_D (Tamil Nadu),2018-09-16 22:41:37.126585,2018-09-17 00:57:07.741189,135.0,False,37,2018-09-16 23:43:22,37.67992222038687,61.0,45.0,46.4408,1.3555555555555556,5.0,16.0,16.7238,0.3125
training,2018-09-23 22:01:51.675097,thanos::sroute:e387b964-5c3a-49b4-95b9-991f29622a26,Carting,trip-153774011167484306,IND742226AAA,Sagardighi_UtBzrDPP_D (West Bengal),IND742102AAB,Berhampore_Central_I_2 (West Bengal),2018-09-24 04:41:36.660871,2018-09-24 06:33:31.401709,111.0,False,24,2018-09-24 05:09:54,24.546367471853166,68.0,37.0,33.4997,1.837837837837838,18.0,17.0,7.711600000000001,1.0588235294117647
training,2018-09-17 06:20:51.143817,thanos::sroute:c7d1e35b-d990-42d6-abd6-202d2a9d2a95,FTL,trip-153716525114345992,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),2018-09-17 06:20:51.143817,2018-09-17 12:13:26.827631,352.0,False,101,2018-09-17 06:45:26,101.4554600099549,323.0,103.0,130.3768,3.1359223300970878,105.0,15.0,15.6718,7.0
training,2018-09-21 02:17:49.484849,thanos::sroute:828f0a4b-da11-4921-88df-5316ddbffda5,FTL,trip-153749626948446385,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND821115AAB,Sasaram_Central_I_2 (Bihar),2018-09-21 02:17:49.484849,2018-09-22 03:23:14.823466,1505.0,True,264,2018-09-21 19:46:08,264.2602992812227,448.0,205.0,287.33340000000004,2.1853658536585368,29.0,17.0,24.6187,1.7058823529411764
training,2018-09-18 22:52:47.365170,thanos::sroute:be8c8fd7-8979-4783-9786-8664f97a45da,FTL,trip-153731116736488318,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-18 22:52:47.365170,2018-09-20 20:37:33.202104,2744.0,True,594,2018-09-19 22:15:18,594.4289161858045,1340.0,606.0,835.2765,2.211221122112211,38.0,17.0,24.8253,2.235294117647059
training,2018-09-24 10:38:28.435017,thanos::sroute:de0c83be-7a36-46cd-983b-8799fbe8dedc,Carting,trip-153778550843475587,IND834002AAB,Ranchi_Hub (Jharkhand),IND826004AAA,Dhanbad_Kalynpur_I (Jharkhand),2018-09-24 10:38:28.435017,2018-09-24 19:31:53.701884,533.0,True,45,2018-09-24 17:35:20,45.38536008178833,109.0,50.0,63.4741,2.18,21.0,10.0,13.9617,2.1
training,2018-09-17 20:30:05.244794,thanos::sroute:9da2d540-f140-48b9-8c93-ea59aa45e712,FTL,trip-153721620524441856,IND842001AAA,Muzaffrpur_Bbganj_I (Bihar),IND847212AAA,Madhubani_Bardivan_D (Bihar),2018-09-17 20:30:05.244794,2018-09-18 01:16:20.928100,286.0,True,44,2018-09-17 23:55:20,45.14058063682055,75.0,45.0,61.4253,1.6666666666666667,28.0,18.0,26.133,1.5555555555555556
test,2018-09-27 01:35:00.392727,thanos::sroute:02473c6f-831f-4008-be51-be7290ad2760,FTL,trip-153801210039247977,IND571114AAA,HDKote_BegurRD_D (Karnataka),IND570020AAA,Mysore_Yadvgiri_IP (Karnataka),2018-09-27 07:20:21.655192,2018-09-27 15:41:52.531064,501.0,True,22,2018-09-27 08:05:30,22.419935720452017,63.0,25.0,26.7859,2.52,63.0,25.0,26.7859,2.52
training,2018-09-16 07:14:30.408743,thanos::sroute:c7d1e35b-d990-42d6-abd6-202d2a9d2a95,FTL,trip-153708207040838113,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),2018-09-16 07:14:30.408743,2018-09-16 11:57:28.926657,282.0,True,44,2018-09-16 09:23:21,46.39662547982565,137.0,46.0,56.3076,2.9782608695652173,14.0,12.0,13.7341,1.1666666666666667
training,2018-09-14 05:02:06.172560,thanos::sroute:6596f7bd-9c5a-4679-827a-c786765e859d,Carting,trip-153690132617234777,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND560058AAD,Bengaluru_Peenya_L (Karnataka),2018-09-14 05:02:06.172560,2018-09-14 10:19:03.334230,316.0,True,9,2018-09-14 06:49:25,10.620143792241093,48.0,21.0,16.407799999999998,2.2857142857142856,48.0,21.0,16.407799999999998,2.2857142857142856
test,2018-09-28 21:47:35.763039,thanos::sroute:d44e0622-f7fd-4346-b686-7a9ac210d6b0,FTL,trip-153817125576276770,IND416012AAA,Kolhapur_Shivaji_I (Maharashtra),IND591237AAB,Nipani_AkkolRD_D (Karnataka),2018-09-28 21:47:35.763039,2018-09-28 23:43:18.737218,115.0,True,22,2018-09-28 23:07:55,23.153003640897865,31.0,16.0,23.7312,1.9375,31.0,16.0,23.7312,1.9375
training,2018-09-21 19:56:12.811787,thanos::sroute:32d7b4f2-b226-4919-a152-2fbd0d1bd99a,Carting,trip-153755977281141414,IND741156AAA,Plassey_BtaiRoad_D (West Bengal),IND742102AAB,Berhampore_Central_I_2 (West Bengal),2018-09-22 05:21:17.214742,2018-09-22 08:15:48.451192,174.0,False,39,2018-09-22 06:31:55,39.49916857507825,68.0,32.0,44.2794,2.125,8.0,1.0,2.0876,8.0
test,2018-09-28 19:54:45.975911,thanos::sroute:4029a8a2-6c74-4b7e-a6d8-f9e069fbcea9,FTL,trip-153816448597565211,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-29 07:13:53.209599,2018-10-01 10:45:31.020067,3091.0,False,1689,2018-09-29 10:56:25,1689.2084832714204,2867.0,1509.0,2064.8836,1.8999337309476476,59.0,34.0,40.3101,1.7352941176470589
training,2018-09-12 13:15:39.382206,thanos::sroute:16503381-6968-4077-983d-71178fef45b9,FTL,trip-153675813938195151,IND413002AAA,Solapur_Central_I_2 (Maharashtra),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),2018-09-13 00:37:44.053692,2018-09-13 13:12:26.713638,754.0,True,154,2018-09-13 08:45:24,154.39276613234702,249.0,161.0,192.5801,1.546583850931677,32.0,20.0,23.6655,1.6
training,2018-09-12 00:46:48.079257,thanos::sroute:8c5ab716-198a-4395-b83f-567277357ab9,Carting,trip-153671320807895983,IND121102AAA,Palwal (Haryana),IND121004AAB,FBD_Balabhgarh_DPC (Haryana),2018-09-12 01:53:32.471405,2018-09-12 05:07:14.232558,193.0,True,27,2018-09-12 03:46:25,27.651111964118797,78.0,20.0,28.4,3.9,12.0,6.0,8.937299999999999,2.0
test,2018-09-27 04:35:42.437885,thanos::sroute:a4bf93af-8105-4dff-818e-cb79ddd69761,FTL,trip-153802294243762443,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND521225AAB,Vijayawada_Rynapadu_H (Andhra Pradesh),2018-09-27 04:35:42.437885,2018-09-29 02:56:08.000814,2780.0,True,418,2018-09-28 10:39:51,418.9353327491446,817.0,407.0,512.4057,2.007371007371008,32.0,22.0,32.381,1.4545454545454546
training,2018-09-18 22:18:09.237342,thanos::sroute:bcce7b68-e962-4a29-af24-167e3e926d04,FTL,trip-153730908923708296,IND781018AAB,Guwahati_Hub (Assam),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-18 22:18:09.237342,2018-09-21 09:54:05.785344,3575.0,True,1298,2018-09-19 06:12:20,1298.437215178153,3081.0,1167.0,1599.1762,2.640102827763496,93.0,34.0,48.4535,2.735294117647059
training,2018-09-25 20:01:43.212781,thanos::sroute:cf2e63a5-87d6-4e39-a2d6-5555ed67bd27,FTL,trip-153790570321252084,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-26 01:49:03.220602,2018-09-27 18:24:12.813996,2435.0,True,1012,2018-09-26 10:59:50,1012.28803822161,1713.0,926.0,1271.7336,1.849892008639309,72.0,25.0,35.5615,2.88
test,2018-10-01 05:16:13.904727,thanos::sroute:6be6529b-f2ad-4714-b7ab-ac58f24711da,FTL,trip-153837097390448401,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND600056AAB,MAA_Poonamallee_HB (Tamil Nadu),2018-10-01 05:16:13.904727,2018-10-03 10:26:35.030631,3190.0,True,748,2018-10-02 14:39:52,748.1273231769119,1176.0,710.0,967.5196,1.656338028169014,30.0,18.0,26.4756,1.6666666666666667
training,2018-09-18 19:22:52.440272,thanos::sroute:69409580-4bf0-4bbf-96fe-9e7bc6582a27,FTL,trip-153729857243999993,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND411033AAA,Pune_Tathawde_H (Maharashtra),2018-09-18 23:32:28.952136,2018-09-20 06:02:01.412263,1829.0,True,308,2018-09-19 21:40:07,309.33470768181746,497.0,282.0,369.7837,1.7624113475177303,26.0,16.0,23.5639,1.625
training,2018-09-20 09:47:35.794935,thanos::sroute:de0c83be-7a36-46cd-983b-8799fbe8dedc,Carting,trip-153743685579451160,IND834002AAB,Ranchi_Hub (Jharkhand),IND826004AAA,Dhanbad_Kalynpur_I (Jharkhand),2018-09-20 09:47:35.794935,2018-09-20 19:53:11.006239,605.0,True,72,2018-09-20 16:19:18,74.53477525794382,212.0,74.0,97.7142,2.864864864864865,66.0,9.0,13.2296,7.333333333333333
training,2018-09-12 14:02:18.313439,thanos::sroute:3def24ea-f80d-4d49-b450-720dc5d13d04,FTL,trip-153676093831317129,IND395023AAA,Surat_HUB (Gujarat),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-12 14:02:18.313439,2018-09-13 22:02:56.036509,1920.0,True,660,2018-09-13 03:34:07,661.2592749564723,1088.0,571.0,784.037,1.905429071803853,42.0,24.0,32.0667,1.75
training,2018-09-14 15:01:00.182665,thanos::sroute:ff6d6662-580b-43c3-810c-ba3027000f79,Carting,trip-153693726018240930,IND144001AAC,Jalandhar_Sodal Road (Punjab),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),2018-09-14 15:01:00.182665,2018-09-14 21:07:06.243843,366.0,True,117,2018-09-14 17:10:12,117.27315724970153,194.0,87.0,123.9003,2.2298850574712645,20.0,9.0,13.5498,2.2222222222222223
training,2018-09-19 17:54:07.297905,thanos::sroute:2c33e360-7e52-4d2c-a9db-fe24996829c7,FTL,trip-153737964729744558,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-19 17:54:07.297905,2018-09-21 23:45:55.798652,3231.0,True,176,2018-09-21 14:07:57,176.88449212693052,333.0,151.0,207.0954,2.205298013245033,57.0,24.0,34.3691,2.375
training,2018-09-25 03:40:26.481128,thanos::sroute:16f438c4-c258-4955-8358-bdb1e256f1dc,FTL,trip-153784682648083916,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND712311AAA,Kolkata_Dankuni_HB (West Bengal),2018-09-25 03:40:26.481128,2018-09-27 06:16:11.723980,3035.0,True,1232,2018-09-25 19:17:48,1232.027468451219,2094.0,1057.0,1479.5039,1.9810785241248816,36.0,18.0,25.5997,2.0
test,2018-09-27 22:39:27.039450,thanos::sroute:c03e37c2-6c4b-4eee-9704-15fd85f974a2,Carting,trip-153808796703917735,IND380006AAA,Ahmedabad_Paldi_D (Gujarat),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),2018-09-28 00:53:12.213695,2018-09-28 01:21:37.878112,28.0,False,9,2018-09-28 00:53:12.213695,9.719572690285352,24.0,11.0,14.1274,2.1818181818181817,14.0,3.0,3.4226,4.666666666666667
training,2018-09-13 07:09:32.420398,thanos::sroute:e2f5faaa-455a-494b-a501-549c3e3081ec,FTL,trip-153682257242014991,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),2018-09-13 23:44:15.823760,2018-09-15 16:00:34.681460,2416.0,True,682,2018-09-14 19:38:08,682.8936974257898,1204.0,626.0,815.8185,1.9233226837060704,28.0,20.0,29.1072,1.4
training,2018-09-16 02:34:27.203861,thanos::sroute:1ea5b20e-9acf-4e90-9ae3-f7799dbf9e3c,FTL,trip-153706526720361043,IND175015AAA,JognderNgr_Dhelu_D (Himachal Pradesh),IND174001AAA,BilaspurHP_Indsarea_D (Himachal Pradesh),2018-09-16 08:14:18.978020,2018-09-17 01:50:16.351211,1055.0,True,66,2018-09-16 10:57:23,67.42183541769522,885.0,143.0,114.8794,6.188811188811189,83.0,65.0,49.025,1.2769230769230768
training,2018-09-12 15:45:49.733028,thanos::sroute:ff6d6662-580b-43c3-810c-ba3027000f79,Carting,trip-153676714973280295,IND144001AAC,Jalandhar_Sodal Road (Punjab),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),2018-09-12 15:45:49.733028,2018-09-12 22:40:12.706525,414.0,True,108,2018-09-12 18:32:09,108.46018589009574,203.0,78.0,111.0094,2.602564102564102,14.0,9.0,12.3174,1.5555555555555556
training,2018-09-16 04:44:34.381757,thanos::sroute:25dd334d-e30d-4cfa-b6e8-192bcfe84fcc,FTL,trip-153707307438150188,IND751002AAB,Bhubaneshwar_Hub (Orissa),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-16 18:57:51.046467,2018-09-18 11:37:28.087679,2439.0,True,1034,2018-09-16 23:41:17,1035.7993602806478,2106.0,917.0,1235.4068,2.296619411123228,32.0,17.0,25.1073,1.8823529411764703
training,2018-09-16 22:07:17.169094,thanos::sroute:0f5c3b4b-5c1c-4a8f-abd4-98fcadbdad2d,Carting,trip-153713563716881457,IND322241AAA,Karauli_HnsChowk_D (Rajasthan),IND322201AAA,Gangapur_Ward6DPP_D (Rajasthan),2018-09-17 04:26:51.954115,2018-09-17 05:34:23.450106,67.0,True,9,2018-09-17 04:57:22,9.203129413090943,37.0,8.0,10.4722,4.625,37.0,8.0,10.4722,4.625
training,2018-09-26 17:14:47.786391,thanos::sroute:49f6ef3a-a09b-4eb4-8166-0a846a1ec427,Carting,trip-153798208778613999,IND68004AAA,Thrissur_Poothole_D (Kerala),IND683511AAA,Aluva_Peedika_H (Kerala),2018-09-27 06:04:19.664566,2018-09-27 08:16:52.658589,132.0,True,9,2018-09-27 07:53:21,10.367581952257142,21.0,11.0,13.4968,1.9090909090909087,21.0,11.0,13.4968,1.9090909090909087
training,2018-09-18 13:45:52.938676,thanos::sroute:bc7dbb1d-9379-4674-b8d3-f9c3b965bb38,FTL,trip-153727835293828936,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND712311AAA,Kolkata_Dankuni_HB (West Bengal),2018-09-18 13:45:52.938676,2018-09-20 08:03:44.625241,2537.0,True,132,2018-09-20 00:41:21,132.39024693499326,410.0,102.0,144.7547,4.019607843137255,276.0,14.0,20.1918,19.714285714285715
training,2018-09-26 15:32:39.393008,thanos::sroute:80bf5118-9538-4509-9d53-679a0c5f5e59,Carting,trip-153797595939274382,IND600016AAB,Chennai_Alandur_C (Tamil Nadu),IND600044AAC,Chennai_Chrompet_PC (Tamil Nadu),2018-09-26 15:32:39.393008,2018-09-26 17:26:22.106212,113.0,True,18,2018-09-26 16:39:18,18.11259882338659,32.0,18.0,21.8785,1.7777777777777777,12.0,6.0,8.7287,2.0
training,2018-09-12 20:24:29.188095,thanos::sroute:162f9a67-5ebe-4338-8450-1c6d57d2c7b1,FTL,trip-153678386918787011,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND712311AAA,Kolkata_Dankuni_HB (West Bengal),2018-09-13 03:42:55.423049,2018-09-14 16:27:02.372638,2204.0,True,374,2018-09-14 06:45:24,376.3506511521236,569.0,285.0,403.9779,1.9964912280701756,64.0,18.0,26.4419,3.555555555555556
training,2018-09-17 22:48:02.945943,thanos::sroute:de5e208e-7641-45e6-8100-4d9fb1e5720d,FTL,trip-153722448294571122,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-17 22:48:02.945943,2018-09-20 03:23:21.060057,3155.0,True,1232,2018-09-18 16:42:41,1232.844132617354,2075.0,1187.0,1634.952,1.7481044650379107,23.0,15.0,23.9999,1.5333333333333334
training,2018-09-12 10:39:42.636610,thanos::sroute:19271c51-91cf-4bd7-8c7a-6e3f2d3c5db9,FTL,trip-153674878263631265,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-12 10:39:42.636610,2018-09-14 01:11:08.639192,2311.0,True,506,2018-09-13 12:00:10,506.9349659142142,785.0,424.0,588.2922,1.8514150943396224,52.0,15.0,22.6325,3.466666666666667
